Fielding_Percentage,Scoring,Hit_Batters,Earned_Run_Average,Triples_per_Game,Home_Runs_per_game,Slugging_Percentage,Double_Plays_per_Game,On_Base_Percentage,Stolen_Bases_per_Game,Strikeout-to-Walk_Ratio,Batting_Average,Doubles_per_Game,Shutouts,Team_Strikeouts_Per_Seven_Innings,Conf__ACC,Conf__ASUN,Conf__America East,Conf__Atlantic 10,Conf__Big 12,Conf__Big East,Conf__Big Sky,Conf__Big South,Conf__Big Ten,Conf__Big West,Conf__C-USA,Conf__CAA,Conf__Horizon,Conf__IVY,Conf__Ivy,Conf__MAAC,Conf__MAC,Conf__MEAC,Conf__MVC,Conf__MWC,Conf__NEC,Conf__OVC,Conf__Pac-12,Conf__Patriot,Conf__SEC,Conf__SWAC,Conf__SoCon,Conf__Southland,Conf__Summit,Conf__Sun Belt,Conf__WAC,Conf__WCC
0.966,5.49,12.4,1.82,0.33,0.95,0.476,0.16,0.41100000000000003,1.1,3.4519999999999995,0.292,1.19,16.6,8.234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,6.1,11.8,3.03,0.15,1.72,0.572,0.32,0.4152,1.03,1.7899999999999998,0.303,1.2,13.4,6.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.97,6.5,11.8,2.38,0.2,1.05,0.536,0.37,0.4226,0.5,2.146,0.335,1.78,13.0,7.258000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.973,5.58,12.2,1.67,0.19,0.95,0.49,0.12,0.4184,0.58,3.932,0.313,1.51,20.0,8.346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98,5.87,11.6,2.54,0.2,1.47,0.524,0.27,0.42379999999999995,0.63,2.9240000000000004,0.306,1.23,15.0,6.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.964,5.21,12.2,2.39,0.17,1.4,0.504,0.38,0.41180000000000005,0.62,2.0260000000000002,0.282,1.28,10.0,7.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,4.68,12.2,2.5,0.14,1.12,0.438,0.28,0.422,0.61,2.7399999999999998,0.267,0.88,13.6,7.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.964,4.96,12.6,1.96,0.11,0.82,0.443,0.28,0.4154,1.77,2.6839999999999997,0.3,1.18,14.4,7.723999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,4.68,13.0,2.16,0.2,0.51,0.411,0.08,0.41319999999999996,1.75,2.968,0.294,1.17,16.2,7.891999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.973,5.5,11.8,2.76,0.32,0.75,0.444,0.2,0.4244,1.03,2.57,0.3,1.1,11.6,6.802000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.968,4.75,12.6,2.3,0.3,0.82,0.446,0.25,0.40940000000000004,1.34,1.9799999999999998,0.283,1.15,10.4,7.718000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.963,5.43,11.8,2.86,0.16,1.09,0.47,0.23,0.4136,0.98,1.716,0.283,1.13,14.0,6.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.962,6.66,11.6,3.23,0.25,1.52,0.576,0.3,0.4208,1.52,1.7879999999999998,0.33,1.33,13.8,6.883999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.966,3.72,12.0,1.98,0.16,0.72,0.384,0.21,0.4116000000000001,0.88,2.614,0.26,0.78,14.0,7.672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,5.02,12.6,1.85,0.24,0.63,0.43,0.37,0.41000000000000003,0.69,2.426,0.295,1.36,14.8,7.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,4.64,12.6,3.92,0.07,0.88,0.435,0.24,0.4042,0.59,1.6599999999999997,0.288,1.07,7.6,6.6659999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.971,4.4,13.0,2.43,0.18,0.87,0.422,0.18,0.41059999999999997,1.73,2.2560000000000002,0.248,1.24,12.2,8.072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967,4.53,13.2,2.85,0.19,0.69,0.409,0.36,0.4074,0.75,1.778,0.267,1.32,7.0,7.136000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,5.14,11.8,2.35,0.04,1.57,0.492,0.3,0.4096,0.32,2.628,0.266,1.25,9.0,6.776000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972,3.84,12.0,1.34,0.13,0.72,0.377,0.16,0.41,1.03,2.604,0.25,0.79,14.2,7.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,5.05,12.6,2.66,0.15,0.69,0.442,0.36,0.4088,0.84,2.054,0.291,1.48,11.6,7.412000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,5.73,10.8,3.55,0.17,0.76,0.45,0.39,0.4128,1.15,1.6940000000000002,0.301,1.39,10.4,6.774000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.961,4.33,13.0,2.66,0.09,0.89,0.422,0.09,0.4082,2.0,2.4539999999999997,0.267,1.07,11.2,7.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.957,4.87,12.2,3.44,0.2,0.57,0.397,0.33,0.4114,0.96,1.53,0.28,1.0,4.8,6.659999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967,4.78,11.6,3.66,0.19,0.9,0.438,0.29,0.40499999999999997,0.86,1.612,0.278,1.05,8.0,6.6659999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.958,5.03,12.0,1.96,0.1,0.81,0.451,0.36,0.41419999999999996,2.36,3.2,0.307,1.12,14.0,7.484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,4.87,12.2,3.11,0.13,0.97,0.465,0.21,0.4074,0.84,1.6760000000000002,0.299,1.15,7.6,7.142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981,6.09,12.0,2.19,0.2,1.0,0.511,0.17,0.42679999999999996,1.0,2.822,0.323,1.5,14.8,7.702000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,5.69,12.0,2.14,0.19,1.02,0.497,0.16,0.4136,1.38,2.666,0.314,1.45,15.0,7.562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,5.25,11.0,3.6,0.28,0.91,0.478,0.25,0.41200000000000003,0.81,1.284,0.304,1.42,4.2,6.882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.956,4.87,12.2,2.63,0.11,0.83,0.441,0.26,0.409,0.92,1.9759999999999998,0.3,1.15,9.2,7.386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.964,5.56,12.2,3.33,0.25,0.77,0.426,0.23,0.4084,0.69,1.6059999999999999,0.287,1.0,7.2,6.668000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,4.27,13.2,2.04,0.23,0.8,0.443,0.29,0.4084,0.77,2.148,0.29,1.2,12.8,7.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.964,4.51,12.0,2.81,0.29,0.86,0.441,0.34,0.41079999999999994,1.9,2.28,0.273,1.27,10.6,7.074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.976,6.1,11.8,2.54,0.2,0.84,0.502,0.16,0.4176,0.72,2.09,0.345,1.44,16.4,6.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,5.13,11.8,3.16,0.16,0.82,0.415,0.18,0.4076000000000001,1.42,1.7399999999999998,0.275,0.96,7.2,6.962000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,3.93,12.0,1.97,0.11,0.42,0.37,0.26,0.4116000000000001,1.0,2.4619999999999997,0.264,1.25,13.2,7.7379999999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,3.95,12.0,2.63,0.07,0.61,0.37,0.13,0.40800000000000003,0.54,1.956,0.25,1.09,9.2,7.348000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,4.67,12.0,3.09,0.14,0.93,0.443,0.23,0.4074,0.49,1.864,0.288,1.12,7.6,6.860000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,5.44,11.8,3.14,0.35,0.96,0.457,0.48,0.4066000000000001,1.61,1.6059999999999999,0.275,1.28,9.8,6.5840000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,3.67,12.4,2.67,0.11,0.5,0.376,0.22,0.40540000000000004,0.48,2.112,0.269,1.07,7.4,7.072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,4.46,13.2,2.56,0.24,0.51,0.397,0.27,0.41,1.03,2.182,0.277,1.2,11.6,7.553999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.97,3.55,12.2,3.0,0.25,0.43,0.374,0.32,0.40659999999999996,1.16,2.19,0.263,1.04,8.8,6.824000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.949,5.89,10.8,3.31,0.13,0.95,0.475,0.18,0.4112,0.98,1.6600000000000001,0.301,1.59,9.8,6.610000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,5.27,11.8,3.02,0.14,0.66,0.421,0.38,0.41600000000000004,0.98,1.862,0.285,1.48,10.8,7.208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,5.2,12.0,3.26,0.13,0.95,0.468,0.36,0.4084,1.15,1.6800000000000002,0.319,1.13,8.4,6.5920000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.965,4.33,13.2,2.51,0.18,0.78,0.389,0.41,0.41319999999999996,1.14,2.478,0.25,0.82,11.4,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.966,4.69,12.6,2.15,0.24,0.71,0.44,0.24,0.4074,0.91,2.32,0.296,1.24,11.8,7.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.955,4.79,11.6,2.16,0.19,0.6,0.407,0.23,0.41159999999999997,1.19,2.038,0.277,1.19,9.4,7.812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,6.56,11.0,2.72,0.15,1.24,0.508,0.56,0.4168,0.96,1.6420000000000001,0.307,1.78,9.6,6.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,5.15,11.0,3.46,0.17,0.6,0.407,0.19,0.4082,1.4,1.5439999999999998,0.279,1.11,11.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.97,4.44,12.2,1.59,0.2,0.48,0.402,0.12,0.40779999999999994,0.7,3.066,0.277,1.42,15.2,7.648000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.96,4.53,12.8,4.39,0.35,0.64,0.44,0.76,0.402,0.62,1.5580000000000003,0.283,1.49,6.2,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.96,4.05,13.4,2.91,0.09,0.32,0.37,0.27,0.40659999999999996,0.54,2.026,0.284,1.16,7.8,6.925999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,3.43,14.0,3.55,0.16,0.31,0.323,0.39,0.40659999999999996,1.39,1.674,0.248,0.69,5.4,6.724000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9558,3.972,15.0,3.5,0.21600000000000003,0.6020000000000001,0.38139999999999996,0.238,0.41479999999999995,1.3359999999999999,1.1920000000000002,0.25780000000000003,1.026,9.4,7.534000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.966,4.4,13.2,2.86,0.15,0.92,0.439,0.17,0.40800000000000003,0.71,1.8259999999999998,0.286,1.1,7.6,7.295999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,3.14,11.0,2.36,0.1,0.59,0.334,0.22,0.4056,0.24,2.6320000000000006,0.222,1.05,10.0,7.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.968,4.28,13.4,3.49,0.13,0.75,0.401,0.23,0.40659999999999996,1.26,1.848,0.259,1.17,8.8,6.5120000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.955,4.02,13.2,3.96,0.06,1.12,0.398,0.44,0.40659999999999996,1.15,1.4440000000000002,0.226,0.96,4.4,6.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,6.8,11.6,3.08,0.23,1.31,0.533,0.2,0.4226,1.33,1.6300000000000001,0.314,1.51,10.6,6.704000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967,5.42,12.0,1.97,0.15,0.73,0.45,0.25,0.4074000000000001,0.94,2.9199999999999995,0.304,1.38,13.0,7.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.979,4.32,15.2,4.92,0.16,0.63,0.407,0.27,0.4069999999999999,1.41,1.144,0.276,1.04,4.8,6.732000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.957,5.27,9.8,3.3,0.15,1.17,0.495,0.34,0.40659999999999996,0.47,1.7399999999999998,0.306,1.32,4.8,6.678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,3.11,13.6,2.52,0.17400000000000002,0.33,0.296,0.19,0.40679999999999994,2.02,1.7259999999999998,0.222,0.83,8.2,7.359999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,4.6,12.6,1.79,0.15,0.64,0.405,0.15,0.41159999999999997,0.94,2.32,0.274,1.15,11.8,7.473999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.962,4.09,13.8,3.74,0.07,0.42,0.337,0.22,0.40659999999999996,0.95,1.3559999999999999,0.247,0.89,6.0,6.5840000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.965,4.77,12.0,2.61,0.23,0.89,0.422,0.4,0.4116000000000001,1.6,2.3419999999999996,0.262,1.04,9.4,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.964,4.63,12.2,2.57,0.09,0.95,0.447,0.47,0.4082,0.86,2.224,0.288,1.21,10.2,7.3340000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.961,4.55,13.0,3.32,0.08,0.85,0.418,0.19,0.40659999999999996,0.75,1.8259999999999998,0.268,1.21,7.6,6.5760000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.938,4.16,13.0,2.25,0.1,0.72,0.397,0.28,0.41079999999999994,2.24,2.142,0.265,0.98,9.6,7.532000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,4.3,12.2,2.38,0.11,1.02,0.434,0.21,0.4074,0.62,2.1100000000000003,0.261,1.19,10.0,7.7700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,5.22,12.0,2.71,0.14,0.64,0.444,0.16,0.41,0.9,1.9899999999999998,0.3,1.74,11.2,7.209999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9558,3.972,15.0,3.5,0.21600000000000003,0.6020000000000001,0.38139999999999996,0.238,0.41479999999999995,1.3359999999999999,1.1920000000000002,0.25780000000000003,1.026,9.4,7.534000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.96,5.53,13.6,5.37,0.22,0.85,0.451,0.47,0.4046,1.69,1.004,0.293,1.22,4.6,6.910000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,4.57,13.4,2.94,0.12,0.82,0.428,0.16,0.41079999999999994,1.73,2.364,0.285,1.2,10.8,7.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,6.11,11.2,4.1,0.28,0.74,0.444,0.18,0.4136,1.4,1.442,0.284,1.26,9.0,6.802000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,4.84,12.0,2.9,0.11,0.77,0.429,0.14,0.40659999999999996,1.61,2.3419999999999996,0.288,1.32,9.4,7.274000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.961,4.4,12.4,3.73,0.02,0.68,0.385,0.17,0.40540000000000004,0.62,1.484,0.262,1.21,5.4,6.787999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.949,5.67,12.2,2.22,0.12,1.04,0.497,0.1,0.41580000000000006,0.67,2.668,0.315,1.41,13.4,7.653999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.96,4.98,12.2,1.97,0.28,0.4,0.382,0.4,0.4096,0.57,2.092,0.284,0.98,12.0,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.962,4.28,12.6,2.61,0.07,0.61,0.396,0.35,0.40800000000000003,0.77,2.3520000000000003,0.278,1.12,10.2,7.714000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.975,4.48,12.0,2.31,0.12,0.63,0.391,0.23,0.41079999999999994,1.9,2.2079999999999997,0.268,1.12,11.0,7.531999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.946,4.76,12.4,3.53,0.33,0.71,0.428,0.27,0.4058,0.51,1.8780000000000001,0.275,1.2,9.6,6.659999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.956,4.45,13.2,2.71,0.26,0.58,0.414,0.3,0.41079999999999994,1.49,2.156,0.285,1.15,8.2,7.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,3.93,14.0,3.35,0.15,0.35,0.354,0.27,0.4124,2.18,2.0140000000000002,0.269,0.95,7.0,7.087999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9534,5.202,11.8,3.5519999999999996,0.16,1.1199999999999999,0.4664,0.19,0.4112,1.168,2.066,0.28240000000000004,1.2040000000000002,8.2,7.212000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.68,12.6,2.42,0.1,1.19,0.458,0.31,0.41319999999999996,1.31,1.8780000000000001,0.268,1.08,8.8,7.151999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.964,5.16,14.2,6.41,0.13,0.73,0.43,0.53,0.4046,1.6,0.954,0.288,1.27,2.2,6.909999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,5.09,12.0,2.81,0.18,0.63,0.422,0.19,0.40679999999999994,1.05,2.1900000000000004,0.292,1.26,10.0,7.574000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.961,3.53,12.0,3.72,0.16,0.33,0.353,0.2,0.4058,0.47,1.8779999999999997,0.26,1.1,5.6,6.692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,4.78,12.0,2.85,0.14,0.28,0.379,0.38,0.41259999999999997,1.53,1.832,0.303,0.97,7.8,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.968,5.27,12.2,4.29,0.1,0.71,0.402,0.17,0.40380000000000005,0.52,1.504,0.265,1.44,6.6,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,3.59,12.4,3.58,0.1,0.45,0.339,0.27,0.40659999999999996,1.02,1.538,0.236,1.0,5.8,6.692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,5.36,10.6,3.99,0.06,0.85,0.477,0.15,0.4042,0.58,1.592,0.31,1.92,7.8,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.966,4.82,12.4,3.62,0.16,0.58,0.387,0.2,0.40659999999999996,1.22,1.3900000000000001,0.269,1.0,7.4,6.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,3.5,11.4,2.14,0.06,0.65,0.367,0.25,0.4074,0.75,2.436,0.247,1.06,10.6,7.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.967,3.55,12.2,3.08,0.18,0.47,0.38,0.38,0.40659999999999996,0.67,1.964,0.269,1.11,6.4,7.090000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,5.37,11.0,3.28,0.2,1.13,0.485,0.1,0.41240000000000004,1.97,1.614,0.3,1.15,6.8,6.4300000000000015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,3.79,12.0,3.32,0.06,0.72,0.38,0.15,0.4056,0.87,1.5099999999999998,0.253,1.15,6.8,6.953999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.954,4.14,13.0,2.79,0.26,0.35,0.394,0.33,0.40659999999999996,1.07,1.9299999999999997,0.286,1.26,9.6,7.384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,3.8,13.8,2.66,0.31,0.41,0.377,0.33,0.40939999999999993,1.61,2.098,0.279,0.76,10.0,7.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
